"Date","Type","Calls"
2020-10-22,"SevenDayAverage",305.326618518638
2020-10-22,"Baseline",259.331581759886
2020-10-23,"SevenDayAverage",305.476001554555
2020-10-23,"Baseline",259.824545778411
2020-10-24,"SevenDayAverage",305.625384590472
2020-10-24,"Baseline",260.317509796936
2020-10-25,"SevenDayAverage",305.774767626389
2020-10-25,"Baseline",260.810473815461
2020-10-26,"SevenDayAverage",305.924150662305
2020-10-26,"Baseline",261.303437833986
2020-10-27,"SevenDayAverage",306.073533698222
2020-10-27,"Baseline",261.796401852512
2020-10-28,"SevenDayAverage",306.222916734139
2020-10-28,"Baseline",262.289365871037
2020-10-29,"SevenDayAverage",306.372299770055
2020-10-29,"Baseline",262.782329889562
2020-10-30,"SevenDayAverage",306.521682805972
2020-10-30,"Baseline",263.275293908087
2020-10-31,"SevenDayAverage",306.671065841889
2020-10-31,"Baseline",263.768257926612
2020-11-01,"SevenDayAverage",306.820448877805
2020-11-01,"Baseline",264.261221945137
2020-11-02,"SevenDayAverage",307.915924474528
2020-11-02,"Baseline",264.754185963662
2020-11-03,"SevenDayAverage",309.01140007125
2020-11-03,"Baseline",265.247149982187
2020-11-04,"SevenDayAverage",310.106875667973
2020-11-04,"Baseline",265.740114000712
2020-11-05,"SevenDayAverage",308.135019593872
2020-11-05,"Baseline",266.4795600285
2020-11-06,"SevenDayAverage",306.163163519772
2020-11-06,"Baseline",267.219006056288
2020-11-07,"SevenDayAverage",306.747417171357
2020-11-07,"Baseline",267.766743854649
2020-11-08,"SevenDayAverage",307.331670822943
2020-11-08,"Baseline",268.31448165301
2020-11-09,"SevenDayAverage",307.915924474528
2020-11-09,"Baseline",268.862219451372
2020-11-10,"SevenDayAverage",308.500178126113
2020-11-10,"Baseline",269.409957249733
2020-11-11,"SevenDayAverage",309.084431777699
2020-11-11,"Baseline",269.957695048094
2020-11-12,"SevenDayAverage",309.668685429284
2020-11-12,"Baseline",270.505432846455
2020-11-13,"SevenDayAverage",310.252939080869
2020-11-13,"Baseline",271.053170644817
2020-11-14,"SevenDayAverage",310.837192732455
2020-11-14,"Baseline",271.600908443178
2020-11-15,"SevenDayAverage",311.42144638404
2020-11-15,"Baseline",272.148646241539
2020-11-16,"SevenDayAverage",312.462148200926
2020-11-16,"Baseline",273.298895618098
2020-11-17,"SevenDayAverage",313.502850017813
2020-11-17,"Baseline",274.449144994656
2020-11-18,"SevenDayAverage",314.543551834699
2020-11-18,"Baseline",275.599394371215
2020-11-19,"SevenDayAverage",312.571695760599
2020-11-19,"Baseline",276.782508015675
2020-11-20,"SevenDayAverage",310.599839686498
2020-11-20,"Baseline",277.965621660135
2020-11-21,"SevenDayAverage",308.627983612398
2020-11-21,"Baseline",279.148735304596
2020-11-22,"SevenDayAverage",306.656127538297
2020-11-22,"Baseline",280.331848949056
2020-11-23,"SevenDayAverage",304.684271464197
2020-11-23,"Baseline",281.514962593516
2020-11-24,"SevenDayAverage",303.205379408621
2020-11-24,"Baseline",283.486818667617
2020-11-25,"SevenDayAverage",301.726487353046
2020-11-25,"Baseline",285.458674741717
2020-11-26,"SevenDayAverage",304.958140363377
2020-11-26,"Baseline",286.608924118276
2020-11-27,"SevenDayAverage",308.189793373709
2020-11-27,"Baseline",287.759173494834
2020-11-28,"SevenDayAverage",311.42144638404
2020-11-28,"Baseline",288.909422871393
2020-11-29,"SevenDayAverage",314.269682935518
2020-11-29,"Baseline",290.059672247952
2020-11-30,"SevenDayAverage",317.117919486997
2020-11-30,"Baseline",291.20992162451
2020-12-01,"SevenDayAverage",319.966156038475
2020-12-01,"Baseline",292.360171001069
2020-12-02,"SevenDayAverage",320.115539074392
2020-12-02,"Baseline",293.525358681219
2020-12-03,"SevenDayAverage",320.264922110309
2020-12-03,"Baseline",294.690546361369
2020-12-04,"SevenDayAverage",320.414305146225
2020-12-04,"Baseline",295.85573404152
2020-12-05,"SevenDayAverage",320.563688182142
2020-12-05,"Baseline",297.02092172167
2020-12-06,"SevenDayAverage",320.713071218059
2020-12-06,"Baseline",298.18610940182
2020-12-07,"SevenDayAverage",320.862454253975
2020-12-07,"Baseline",299.35129708197
2020-12-08,"SevenDayAverage",321.011837289892
2020-12-08,"Baseline",300.516484762121
2020-12-09,"SevenDayAverage",321.161220325809
2020-12-09,"Baseline",301.681672442271
2020-12-10,"SevenDayAverage",321.310603361725
2020-12-10,"Baseline",302.846860122421
2020-12-11,"SevenDayAverage",321.459986397642
2020-12-11,"Baseline",304.012047802571
2020-12-12,"SevenDayAverage",321.609369433559
2020-12-12,"Baseline",305.177235482722
2020-12-13,"SevenDayAverage",321.280726754542
2020-12-13,"Baseline",305.423717491984
2020-12-14,"SevenDayAverage",320.952084075525
2020-12-14,"Baseline",305.670199501247
2020-12-15,"SevenDayAverage",320.623441396509
2020-12-15,"Baseline",305.916681510509
2020-12-16,"SevenDayAverage",320.294798717492
2020-12-16,"Baseline",306.163163519772
2020-12-17,"SevenDayAverage",319.966156038475
2020-12-17,"Baseline",306.409645529035
2020-12-18,"SevenDayAverage",319.637513359458
2020-12-18,"Baseline",306.656127538297
2020-12-19,"SevenDayAverage",325.224438902743
2020-12-19,"Baseline",305.916681510509
2020-12-20,"SevenDayAverage",330.811364446028
2020-12-20,"Baseline",305.177235482722
2020-12-21,"SevenDayAverage",338.69878874243
2020-12-21,"Baseline",304.782864267902
2020-12-22,"SevenDayAverage",346.586213038831
2020-12-22,"Baseline",304.388493053082
2020-12-23,"SevenDayAverage",354.473637335233
2020-12-23,"Baseline",303.994121838261
2020-12-24,"SevenDayAverage",362.361061631635
2020-12-24,"Baseline",303.599750623441
2020-12-25,"SevenDayAverage",370.248485928037
2020-12-25,"Baseline",303.205379408621
2020-12-26,"SevenDayAverage",369.374775319321
2020-12-26,"Baseline",303.480431968384
2020-12-27,"SevenDayAverage",368.501064710605
2020-12-27,"Baseline",303.755484528147
2020-12-28,"SevenDayAverage",367.627354101889
2020-12-28,"Baseline",304.03053708791
2020-12-29,"SevenDayAverage",366.753643493173
2020-12-29,"Baseline",304.305589647673
2020-12-30,"SevenDayAverage",365.879932884457
2020-12-30,"Baseline",304.580642207436
2020-12-31,"SevenDayAverage",365.00622227574
2020-12-31,"Baseline",304.855694767199
2021-01-01,"SevenDayAverage",364.132511667024
2021-01-01,"Baseline",305.130747326962
2021-01-02,"SevenDayAverage",363.258801058308
2021-01-02,"Baseline",305.405799886725
2021-01-03,"SevenDayAverage",362.385090449592
2021-01-03,"Baseline",305.680852446488
2021-01-04,"SevenDayAverage",361.511379840876
2021-01-04,"Baseline",305.955905006251
2021-01-05,"SevenDayAverage",360.63766923216
2021-01-05,"Baseline",306.230957566014
2021-01-06,"SevenDayAverage",359.763958623444
2021-01-06,"Baseline",306.506010125777
2021-01-07,"SevenDayAverage",358.890248014728
2021-01-07,"Baseline",306.78106268554
2021-01-08,"SevenDayAverage",358.016537406012
2021-01-08,"Baseline",307.056115245303
2021-01-09,"SevenDayAverage",357.142826797296
2021-01-09,"Baseline",307.331167805066
2021-01-10,"SevenDayAverage",356.269116188579
2021-01-10,"Baseline",307.606220364829
2021-01-11,"SevenDayAverage",355.395405579863
2021-01-11,"Baseline",307.881272924591
2021-01-12,"SevenDayAverage",354.521694971147
2021-01-12,"Baseline",308.156325484354
2021-01-13,"SevenDayAverage",353.647984362431
2021-01-13,"Baseline",308.431378044117
2021-01-14,"SevenDayAverage",352.774273753715
2021-01-14,"Baseline",308.70643060388
2021-01-15,"SevenDayAverage",351.900563144999
2021-01-15,"Baseline",308.981483163643
2021-01-16,"SevenDayAverage",351.026852536283
2021-01-16,"Baseline",309.256535723406
2021-01-17,"SevenDayAverage",350.153141927567
2021-01-17,"Baseline",309.531588283169
2021-01-18,"SevenDayAverage",349.279431318851
2021-01-18,"Baseline",309.806640842932
2021-01-19,"SevenDayAverage",348.405720710135
2021-01-19,"Baseline",310.081693402695
2021-01-20,"SevenDayAverage",347.532010101418
2021-01-20,"Baseline",310.356745962458
2021-01-21,"SevenDayAverage",346.658299492702
2021-01-21,"Baseline",310.631798522221
2021-01-22,"SevenDayAverage",345.784588883986
2021-01-22,"Baseline",310.906851081984
2021-01-23,"SevenDayAverage",344.91087827527
2021-01-23,"Baseline",311.181903641747
2021-01-24,"SevenDayAverage",344.037167666554
2021-01-24,"Baseline",311.45695620151
2021-01-25,"SevenDayAverage",343.163457057838
2021-01-25,"Baseline",311.732008761273
2021-01-26,"SevenDayAverage",342.289746449122
2021-01-26,"Baseline",312.007061321036
2021-01-27,"SevenDayAverage",341.416035840406
2021-01-27,"Baseline",312.282113880799
2021-01-28,"SevenDayAverage",340.54232523169
2021-01-28,"Baseline",312.557166440562
2021-01-29,"SevenDayAverage",338.913878491689
2021-01-29,"Baseline",310.989032542783
2021-01-30,"SevenDayAverage",337.285431751688
2021-01-30,"Baseline",309.420898645004
2021-01-31,"SevenDayAverage",335.656985011687
2021-01-31,"Baseline",307.852764747225
2021-02-01,"SevenDayAverage",334.028538271686
2021-02-01,"Baseline",306.284630849447
2021-02-02,"SevenDayAverage",329.987577842794
2021-02-02,"Baseline",305.500563900557
2021-02-03,"SevenDayAverage",325.946617413903
2021-02-03,"Baseline",304.716496951668
2021-02-04,"SevenDayAverage",321.905656985012
2021-02-04,"Baseline",303.932430002779
2021-02-05,"SevenDayAverage",317.86469655612
2021-02-05,"Baseline",303.148363053889
2021-02-06,"SevenDayAverage",314.668115918341
2021-02-06,"Baseline",301.218352102777
2021-02-07,"SevenDayAverage",311.471535280561
2021-02-07,"Baseline",299.288341151665
2021-02-08,"SevenDayAverage",308.274954642781
2021-02-08,"Baseline",297.358330200552
2021-02-09,"SevenDayAverage",305.078374005002
2021-02-09,"Baseline",295.42831924944
2021-02-10,"SevenDayAverage",306.284630849447
2021-02-10,"Baseline",294.463313773884
2021-02-11,"SevenDayAverage",307.490887693892
2021-02-11,"Baseline",293.498308298328
2021-02-12,"SevenDayAverage",308.697144538337
2021-02-12,"Baseline",292.533302822772
2021-02-13,"SevenDayAverage",310.144652751671
2021-02-13,"Baseline",290.965168924993
2021-02-14,"SevenDayAverage",311.592160965005
2021-02-14,"Baseline",289.397035027214
2021-02-15,"SevenDayAverage",313.03966917834
2021-02-15,"Baseline",287.828901129436
2021-02-16,"SevenDayAverage",314.487177391674
2021-02-16,"Baseline",286.260767231657
2021-02-17,"SevenDayAverage",313.099982020562
2021-02-17,"Baseline",285.657638809434
2021-02-18,"SevenDayAverage",311.71278664945
2021-02-18,"Baseline",285.054510387212
2021-02-19,"SevenDayAverage",310.325591278338
2021-02-19,"Baseline",284.451381964989
2021-02-20,"SevenDayAverage",308.938395907226
2021-02-20,"Baseline",283.848253542767
2021-02-21,"SevenDayAverage",304.294307056112
2021-02-21,"Baseline",283.124499436099
2021-02-22,"SevenDayAverage",299.650218204998
2021-02-22,"Baseline",282.400745329432
2021-02-23,"SevenDayAverage",295.006129353884
2021-02-23,"Baseline",281.676991222765
2021-02-24,"SevenDayAverage",290.36204050277
2021-02-24,"Baseline",280.953237116098
2021-02-25,"SevenDayAverage",290.281623379807
2021-02-25,"Baseline",280.132982461875
2021-02-26,"SevenDayAverage",290.201206256844
2021-02-26,"Baseline",279.312727807653
2021-02-27,"SevenDayAverage",290.120789133881
2021-02-27,"Baseline",278.49247315343
2021-02-28,"SevenDayAverage",290.040372010918
2021-02-28,"Baseline",277.672218499207
2021-03-01,"SevenDayAverage",289.959954887955
2021-03-01,"Baseline",276.851963844985
2021-03-02,"SevenDayAverage",289.879537764992
2021-03-02,"Baseline",276.031709190762
2021-03-03,"SevenDayAverage",289.799120642029
2021-03-03,"Baseline",275.211454536539
2021-03-04,"SevenDayAverage",289.718703519066
2021-03-04,"Baseline",274.391199882316
2021-03-05,"SevenDayAverage",289.638286396103
2021-03-05,"Baseline",273.570945228094
2021-03-06,"SevenDayAverage",289.55786927314
2021-03-06,"Baseline",272.750690573871
2021-03-07,"SevenDayAverage",289.477452150177
2021-03-07,"Baseline",271.930435919648
2021-03-08,"SevenDayAverage",289.397035027214
2021-03-08,"Baseline",271.110181265426
2021-03-09,"SevenDayAverage",289.316617904251
2021-03-09,"Baseline",270.289926611203
2021-03-10,"SevenDayAverage",289.236200781288
2021-03-10,"Baseline",269.46967195698
2021-03-11,"SevenDayAverage",289.155783658325
2021-03-11,"Baseline",268.649417302757
2021-03-12,"SevenDayAverage",288.507420604436
2021-03-12,"Baseline",267.92566319609
2021-03-13,"SevenDayAverage",287.859057550547
2021-03-13,"Baseline",267.201909089423
2021-03-14,"SevenDayAverage",287.210694496657
2021-03-14,"Baseline",266.478154982756
2021-03-15,"SevenDayAverage",286.562331442768
2021-03-15,"Baseline",265.754400876089
2021-03-16,"SevenDayAverage",283.5316111211
2021-03-16,"Baseline",265.754400876089
2021-03-17,"SevenDayAverage",280.500890799431
2021-03-17,"Baseline",265.754400876089
2021-03-18,"SevenDayAverage",277.470170477763
2021-03-18,"Baseline",265.754400876089
2021-03-19,"SevenDayAverage",274.439450156094
2021-03-19,"Baseline",265.754400876089
2021-03-20,"SevenDayAverage",275.525081316095
2021-03-20,"Baseline",265.935339402756
2021-03-21,"SevenDayAverage",276.610712476096
2021-03-21,"Baseline",266.116277929423
2021-03-22,"SevenDayAverage",277.696343636096
2021-03-22,"Baseline",266.297216456089
2021-03-23,"SevenDayAverage",278.781974796097
2021-03-23,"Baseline",266.478154982756
2021-03-24,"SevenDayAverage",279.867605956097
2021-03-24,"Baseline",266.659093509423
2021-03-25,"SevenDayAverage",280.953237116098
2021-03-25,"Baseline",266.84003203609
2021-03-26,"SevenDayAverage",282.038868276099
2021-03-26,"Baseline",267.020970562756
2021-03-27,"SevenDayAverage",283.124499436099
2021-03-27,"Baseline",267.201909089423
2021-03-28,"SevenDayAverage",287.225772707213
2021-03-28,"Baseline",269.131920040535
2021-03-29,"SevenDayAverage",291.327045978327
2021-03-29,"Baseline",271.061930991648
2021-03-30,"SevenDayAverage",295.42831924944
2021-03-30,"Baseline",272.99194194276
2021-03-31,"SevenDayAverage",294.523626616106
2021-03-31,"Baseline",273.172880469427
2021-04-01,"SevenDayAverage",293.618933982772
2021-04-01,"Baseline",273.353818996094
2021-04-02,"SevenDayAverage",292.714241349439
2021-04-02,"Baseline",273.53475752276
2021-04-03,"SevenDayAverage",291.809548716105
2021-04-03,"Baseline",273.715696049427
2021-04-04,"SevenDayAverage",291.215569417329
2021-04-04,"Baseline",273.172880469427
2021-04-05,"SevenDayAverage",290.621590118554
2021-04-05,"Baseline",272.630064889426
2021-04-06,"SevenDayAverage",290.027610819778
2021-04-06,"Baseline",272.087249309426
2021-04-07,"SevenDayAverage",289.433631521003
2021-04-07,"Baseline",271.544433729426
2021-04-08,"SevenDayAverage",290.056854588569
2021-04-08,"Baseline",271.544433729426
2021-04-09,"SevenDayAverage",290.680077656136
2021-04-09,"Baseline",271.544433729426
2021-04-10,"SevenDayAverage",291.303300723702
2021-04-10,"Baseline",271.544433729426
2021-04-11,"SevenDayAverage",292.036043431598
2021-04-11,"Baseline",271.725372256093
2021-04-12,"SevenDayAverage",292.768786139494
2021-04-12,"Baseline",271.906310782759
2021-04-13,"SevenDayAverage",293.50152884739
2021-04-13,"Baseline",272.087249309426
2021-04-14,"SevenDayAverage",294.234271555286
2021-04-14,"Baseline",272.268187836093
2021-04-15,"SevenDayAverage",294.436268478174
2021-04-15,"Baseline",272.509439204982
2021-04-16,"SevenDayAverage",294.638265401061
2021-04-16,"Baseline",272.750690573871
2021-04-17,"SevenDayAverage",294.840262323949
2021-04-17,"Baseline",272.99194194276
2021-04-18,"SevenDayAverage",295.042259246837
2021-04-18,"Baseline",273.233193311649
2021-04-19,"SevenDayAverage",293.917439192487
2021-04-19,"Baseline",272.99194194276
2021-04-20,"SevenDayAverage",292.792619138137
2021-04-20,"Baseline",272.750690573871
2021-04-21,"SevenDayAverage",291.667799083787
2021-04-21,"Baseline",272.509439204982
2021-04-22,"SevenDayAverage",290.542979029437
2021-04-22,"Baseline",272.268187836093
2021-04-23,"SevenDayAverage",288.808984815547
2021-04-23,"Baseline",272.268187836093
2021-04-24,"SevenDayAverage",287.074990601657
2021-04-24,"Baseline",272.268187836093
2021-04-25,"SevenDayAverage",285.340996387768
2021-04-25,"Baseline",272.268187836093
2021-04-26,"SevenDayAverage",283.607002173878
2021-04-26,"Baseline",272.268187836093
2021-04-27,"SevenDayAverage",285.295761756101
2021-04-27,"Baseline",272.931629100538
2021-04-28,"SevenDayAverage",286.984521338324
2021-04-28,"Baseline",273.595070364983
2021-04-29,"SevenDayAverage",288.673280920547
2021-04-29,"Baseline",274.258511629427
2021-04-30,"SevenDayAverage",290.36204050277
2021-04-30,"Baseline",274.921952893872
2021-05-01,"SevenDayAverage",291.454855590961
2021-05-01,"Baseline",274.258511629427
2021-05-02,"SevenDayAverage",292.547670679151
2021-05-02,"Baseline",273.595070364983
2021-05-03,"SevenDayAverage",293.640485767341
2021-05-03,"Baseline",272.931629100538
2021-05-04,"SevenDayAverage",294.733300855531
2021-05-04,"Baseline",272.268187836093
2021-05-05,"SevenDayAverage",294.062675662896
2021-05-05,"Baseline",272.268187836093
2021-05-06,"SevenDayAverage",293.392050470262
2021-05-06,"Baseline",272.268187836093
2021-05-07,"SevenDayAverage",292.721425277628
2021-05-07,"Baseline",272.268187836093
2021-05-08,"SevenDayAverage",292.050800084994
2021-05-08,"Baseline",272.268187836093
2021-05-09,"SevenDayAverage",290.301727660548
2021-05-09,"Baseline",272.087249309426
2021-05-10,"SevenDayAverage",288.552655236103
2021-05-10,"Baseline",271.906310782759
2021-05-11,"SevenDayAverage",286.803582811657
2021-05-11,"Baseline",271.725372256093
2021-05-12,"SevenDayAverage",285.054510387212
2021-05-12,"Baseline",271.544433729426
2021-05-13,"SevenDayAverage",284.049296350174
2021-05-13,"Baseline",271.785685098315
2021-05-14,"SevenDayAverage",283.044082313136
2021-05-14,"Baseline",272.026936467204
2021-05-15,"SevenDayAverage",282.038868276099
2021-05-15,"Baseline",272.268187836093
2021-05-16,"SevenDayAverage",282.995090545974
2021-05-16,"Baseline",272.539595626093
2021-05-17,"SevenDayAverage",283.951312815848
2021-05-17,"Baseline",272.811003416093
2021-05-18,"SevenDayAverage",284.907535085723
2021-05-18,"Baseline",273.082411206093
2021-05-19,"SevenDayAverage",285.863757355598
2021-05-19,"Baseline",273.353818996094
2021-05-20,"SevenDayAverage",287.9214205557
2021-05-20,"Baseline",273.522694954316
2021-05-21,"SevenDayAverage",289.979083755802
2021-05-21,"Baseline",273.691570912538
2021-05-22,"SevenDayAverage",292.036746955903
2021-05-22,"Baseline",273.860446870761
2021-05-23,"SevenDayAverage",294.094410156005
2021-05-23,"Baseline",274.029322828983
2021-05-24,"SevenDayAverage",296.152073356107
2021-05-24,"Baseline",274.198198787205
2021-05-25,"SevenDayAverage",301.942106209444
2021-05-25,"Baseline",275.726124123502
2021-05-26,"SevenDayAverage",307.732139062781
2021-05-26,"Baseline",277.2540494598
2021-05-27,"SevenDayAverage",313.522171916118
2021-05-27,"Baseline",278.781974796097
2021-05-28,"SevenDayAverage",320.438044490937
2021-05-28,"Baseline",279.264477533875
2021-05-29,"SevenDayAverage",327.353917065756
2021-05-29,"Baseline",279.746980271653
2021-05-30,"SevenDayAverage",334.269789640575
2021-05-30,"Baseline",280.229483009431
2021-05-31,"SevenDayAverage",333.883787450352
2021-05-31,"Baseline",280.03648191432
2021-06-01,"SevenDayAverage",333.49778526013
2021-06-01,"Baseline",279.843480819209
2021-06-02,"SevenDayAverage",333.111783069907
2021-06-02,"Baseline",279.650479724097
2021-06-03,"SevenDayAverage",332.725780879685
2021-06-03,"Baseline",279.457478628986
2021-06-04,"SevenDayAverage",332.339778689462
2021-06-04,"Baseline",279.264477533875
2021-06-05,"SevenDayAverage",330.892270476128
2021-06-05,"Baseline",280.068648763505
2021-06-06,"SevenDayAverage",329.444762262794
2021-06-06,"Baseline",280.872819993135
2021-06-07,"SevenDayAverage",327.99725404946
2021-06-07,"Baseline",281.676991222765
2021-06-08,"SevenDayAverage",328.54006962946
2021-06-08,"Baseline",282.159493960543
2021-06-09,"SevenDayAverage",329.08288520946
2021-06-09,"Baseline",282.641996698321
2021-06-10,"SevenDayAverage",329.625700789461
2021-06-10,"Baseline",283.124499436099
2021-06-11,"SevenDayAverage",330.168516369461
2021-06-11,"Baseline",283.607002173878
2021-06-12,"SevenDayAverage",330.937836143671
2021-06-12,"Baseline",284.029192069433
2021-06-13,"SevenDayAverage",331.707155917881
2021-06-13,"Baseline",284.451381964989
2021-06-14,"SevenDayAverage",332.476475692091
2021-06-14,"Baseline",284.873571860545
2021-06-15,"SevenDayAverage",333.245795466301
2021-06-15,"Baseline",285.295761756101
2021-06-16,"SevenDayAverage",333.473964378139
2021-06-16,"Baseline",286.140141547212
2021-06-17,"SevenDayAverage",333.702133289976
2021-06-17,"Baseline",286.984521338324
2021-06-18,"SevenDayAverage",333.930302201814
2021-06-18,"Baseline",287.828901129436
2021-06-19,"SevenDayAverage",334.158471113651
2021-06-19,"Baseline",288.673280920547
2021-06-20,"SevenDayAverage",333.387155585937
2021-06-20,"Baseline",289.638286396103
2021-06-21,"SevenDayAverage",332.615840058223
2021-06-21,"Baseline",290.60329187166
2021-06-22,"SevenDayAverage",331.844524530509
2021-06-22,"Baseline",291.568297347216
2021-06-23,"SevenDayAverage",331.073209002795
2021-06-23,"Baseline",292.533302822772
2021-06-24,"SevenDayAverage",330.032812474461
2021-06-24,"Baseline",293.196744087217
2021-06-25,"SevenDayAverage",328.992415946127
2021-06-25,"Baseline",293.860185351661
2021-06-26,"SevenDayAverage",327.952019417793
2021-06-26,"Baseline",294.523626616106
2021-06-27,"SevenDayAverage",326.911622889459
2021-06-27,"Baseline",295.187067880551
2021-06-28,"SevenDayAverage",330.055697625174
2021-06-28,"Baseline",296.714993216848
2021-06-29,"SevenDayAverage",333.19977236089
2021-06-29,"Baseline",298.242918553146
2021-06-30,"SevenDayAverage",336.343847096605
2021-06-30,"Baseline",299.770843889443
2021-07-01,"SevenDayAverage",339.685354634822
2021-07-01,"Baseline",300.434285153888
2021-07-02,"SevenDayAverage",343.026862173039
2021-07-02,"Baseline",301.097726418333
2021-07-03,"SevenDayAverage",346.368369711256
2021-07-03,"Baseline",301.761167682777
2021-07-04,"SevenDayAverage",349.709877249473
2021-07-04,"Baseline",302.424608947222
2021-07-05,"SevenDayAverage",351.076968339844
2021-07-05,"Baseline",303.952534283519
2021-07-06,"SevenDayAverage",352.444059430215
2021-07-06,"Baseline",305.480459619817
2021-07-07,"SevenDayAverage",353.811150520586
2021-07-07,"Baseline",307.008384956114
2021-07-08,"SevenDayAverage",354.052401889476
2021-07-08,"Baseline",308.094016116115
2021-07-09,"SevenDayAverage",354.293653258365
2021-07-09,"Baseline",309.179647276115
2021-07-10,"SevenDayAverage",354.534904627254
2021-07-10,"Baseline",310.265278436116
2021-07-11,"SevenDayAverage",354.776155996143
2021-07-11,"Baseline",311.350909596116
2021-07-12,"SevenDayAverage",359.264472736791
2021-07-12,"Baseline",311.893725176117
2021-07-13,"SevenDayAverage",363.752789477439
2021-07-13,"Baseline",312.436540756117
2021-07-14,"SevenDayAverage",368.241106218087
2021-07-14,"Baseline",312.979356336117
2021-07-15,"SevenDayAverage",372.729422958735
2021-07-15,"Baseline",313.522171916118
2021-07-16,"SevenDayAverage",380.273518241427
2021-07-16,"Baseline",312.753183177784
2021-07-17,"SevenDayAverage",387.81761352412
2021-07-17,"Baseline",311.98419443945
2021-07-18,"SevenDayAverage",395.361708806812
2021-07-18,"Baseline",311.215205701116
2021-07-19,"SevenDayAverage",402.905804089505
2021-07-19,"Baseline",310.446216962783
2021-07-20,"SevenDayAverage",407.338797992841
2021-07-20,"Baseline",309.224881907782
2021-07-21,"SevenDayAverage",411.771791896177
2021-07-21,"Baseline",308.003546852781
2021-07-22,"SevenDayAverage",416.204785799513
2021-07-22,"Baseline",306.78221179778
2021-07-23,"SevenDayAverage",420.637779702849
2021-07-23,"Baseline",305.56087674278
2021-07-24,"SevenDayAverage",407.449371536915
2021-07-24,"Baseline",302.826694562037
2021-07-25,"SevenDayAverage",394.260963370981
2021-07-25,"Baseline",300.092512381295
2021-07-26,"SevenDayAverage",381.072555205047
2021-07-26,"Baseline",297.358330200552
2021-07-27,"SevenDayAverage",370.608277079486
2021-07-27,"Baseline",296.513950409441
2021-07-28,"SevenDayAverage",360.143998953924
2021-07-28,"Baseline",295.669570618329
2021-07-29,"SevenDayAverage",349.679720828362
2021-07-29,"Baseline",294.825190827218
2021-07-30,"SevenDayAverage",339.2154427028
2021-07-30,"Baseline",293.980811036106
2021-07-31,"SevenDayAverage",337.225118909465
2021-07-31,"Baseline",292.23173861166
2021-08-01,"SevenDayAverage",335.234795116131
2021-08-01,"Baseline",290.482666187215
2021-08-02,"SevenDayAverage",333.244471322796
2021-08-02,"Baseline",288.733593762769
2021-08-03,"SevenDayAverage",331.254147529462
2021-08-03,"Baseline",286.984521338324
2021-08-04,"SevenDayAverage",331.344616792795
2021-08-04,"Baseline",285.838577336101
2021-08-05,"SevenDayAverage",331.435086056129
2021-08-05,"Baseline",284.692633333878
2021-08-06,"SevenDayAverage",331.525555319462
2021-08-06,"Baseline",283.546689331655
2021-08-07,"SevenDayAverage",331.616024582795
2021-08-07,"Baseline",282.400745329432
2021-08-08,"SevenDayAverage",334.269789640575
2021-08-08,"Baseline",280.229483009431
2021-08-09,"SevenDayAverage",336.923554698354
2021-08-09,"Baseline",278.05822068943
2021-08-10,"SevenDayAverage",339.577319756133
2021-08-10,"Baseline",275.886958369428
2021-08-11,"SevenDayAverage",339.275755545022
2021-08-11,"Baseline",274.982265736095
2021-08-12,"SevenDayAverage",338.974191333911
2021-08-12,"Baseline",274.077573102761
2021-08-13,"SevenDayAverage",338.6726271228
2021-08-13,"Baseline",273.172880469427
2021-08-14,"SevenDayAverage",338.371062911688
2021-08-14,"Baseline",272.268187836093
2021-08-15,"SevenDayAverage",336.079174907242
2021-08-15,"Baseline",271.182556676092
2021-08-16,"SevenDayAverage",333.787286902797
2021-08-16,"Baseline",270.096925516092
2021-08-17,"SevenDayAverage",331.495398898351
2021-08-17,"Baseline",269.011294356091
2021-08-18,"SevenDayAverage",329.203510893905
2021-08-18,"Baseline",267.92566319609
2021-08-19,"SevenDayAverage",332.822281427241
2021-08-19,"Baseline",268.408165933868
2021-08-20,"SevenDayAverage",336.441051960576
2021-08-20,"Baseline",268.890668671646
2021-08-21,"SevenDayAverage",340.059822493912
2021-08-21,"Baseline",269.373171409425
2021-08-22,"SevenDayAverage",340.301073862801
2021-08-22,"Baseline",270.096925516092
2021-08-23,"SevenDayAverage",340.54232523169
2021-08-23,"Baseline",270.820679622759
2021-08-24,"SevenDayAverage",340.783576600579
2021-08-24,"Baseline",271.544433729426
2021-08-25,"SevenDayAverage",341.024827969468
2021-08-25,"Baseline",272.268187836093
2021-08-26,"SevenDayAverage",338.913878491689
2021-08-26,"Baseline",272.630064889426
2021-08-27,"SevenDayAverage",336.80292901391
2021-08-27,"Baseline",272.99194194276
2021-08-28,"SevenDayAverage",334.691979536131
2021-08-28,"Baseline",273.353818996094
2021-08-29,"SevenDayAverage",332.581030058351
2021-08-29,"Baseline",273.715696049427
2021-08-30,"SevenDayAverage",333.706869779834
2021-08-30,"Baseline",273.595070364983
2021-08-31,"SevenDayAverage",334.832709501316
2021-08-31,"Baseline",273.474444680538
2021-09-01,"SevenDayAverage",335.958549222798
2021-09-01,"Baseline",273.353818996094
2021-09-02,"SevenDayAverage",344.257596312581
2021-09-02,"Baseline",273.329693859205
2021-09-03,"SevenDayAverage",352.556643402363
2021-09-03,"Baseline",273.305568722316
2021-09-04,"SevenDayAverage",360.855690492146
